Store,DayOfWeek,Promo,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,HasCompetition,Year,Month,Quarter,Day,Week,IsWeekend,lag1,lag7,lag14,lag30,roll7_mean,roll30_mean,IsHoliday
629,1,1,0,3,0,510.0,7.0,2014.0,1,23.0,2015.0,1,2015,7,3,13,29,0,5644.0,5254.0,5694.0,6377.0,5447.428571428572,6345.9,0
630,1,0,0,0,0,1690.0,4.0,2015.0,0,0.0,0.0,1,2015,6,2,8,24,0,2471.0,6124.0,6872.0,8898.0,6699.285714285715,6366.2,0
631,1,1,0,3,2,2870.0,0.0,0.0,1,35.0,2012.0,0,2015,6,2,1,23,0,5981.0,5490.0,6075.0,5435.0,5702.714285714285,6114.933333333333,0
632,3,0,1,0,0,3350.0,2.0,2010.0,0,0.0,0.0,1,2015,7,3,22,30,0,5980.0,8964.0,7841.0,7691.0,7595.571428571428,7597.6,0
633,2,1,0,3,0,11640.0,4.0,2005.0,1,22.0,2011.0,1,2015,7,3,28,31,0,8392.0,6019.0,8142.0,5919.0,6784.714285714285,7110.333333333333,0
634,4,1,0,3,0,18610.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,18,25,0,7433.0,5206.0,8893.0,6165.0,6725.285714285715,6870.366666666667,0
635,4,0,0,0,0,27530.0,4.0,2014.0,0,0.0,0.0,1,2015,6,2,25,26,0,4163.0,5717.0,5313.0,6725.0,5098.428571428572,5814.233333333334,0
636,2,1,0,2,0,720.0,10.0,2004.0,1,13.0,2010.0,1,2015,7,3,28,31,0,13085.0,5948.0,4165.0,4675.0,6397.428571428572,6255.533333333334,0
637,6,0,0,3,2,9790.0,0.0,0.0,1,31.0,2009.0,0,2015,6,2,13,24,1,7823.0,12161.0,8230.0,9987.0,8559.42857142857,9239.8,0
638,2,0,0,3,0,10170.0,11.0,2001.0,0,0.0,0.0,1,2015,6,2,9,24,0,5658.0,6143.0,6844.0,8968.0,7291.571428571428,6796.9,0
639,1,1,0,0,0,7780.0,11.0,2006.0,0,0.0,0.0,1,2015,6,2,15,25,0,2399.0,2599.0,4057.0,5573.0,3749.4285714285716,4516.4,0
640,4,0,1,3,2,8040.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,23,30,0,9206.0,12830.0,9284.0,13223.0,10958.0,11808.366666666667,0
641,4,0,1,0,2,610.0,12.0,2003.0,1,36.0,2013.0,1,2015,7,3,23,30,0,4356.0,6222.0,4246.0,7007.0,4897.857142857143,5095.0,0
642,6,0,0,2,2,530.0,4.0,2005.0,1,35.0,2010.0,1,2015,7,3,11,28,1,2527.0,3536.0,2458.0,3469.0,2953.714285714286,3324.766666666667,0
643,1,0,0,0,0,230.0,6.0,2010.0,1,18.0,2010.0,1,2015,6,2,22,26,0,5457.0,5137.0,9545.0,5882.0,7315.428571428572,7725.633333333333,0
644,2,0,0,2,0,4030.0,12.0,2004.0,1,14.0,2011.0,1,2015,7,3,7,28,0,7899.0,11799.0,10102.0,10855.0,9713.714285714286,9116.533333333333,0
645,4,1,0,0,0,90.0,0.0,0.0,1,45.0,2009.0,0,2015,7,3,16,29,0,12549.0,9378.0,16418.0,8568.0,10986.0,10390.766666666666,0
646,5,0,0,0,0,620.0,9.0,2014.0,0,0.0,0.0,1,2015,6,2,26,26,0,4328.0,5373.0,5380.0,4472.0,4522.714285714285,5167.9,0
647,4,1,0,0,2,7420.0,4.0,2013.0,0,0.0,0.0,1,2015,7,3,16,29,0,6555.0,4935.0,9546.0,4821.0,6247.857142857143,6075.566666666667,0
648,1,1,0,3,0,2130.0,12.0,2008.0,0,0.0,0.0,1,2015,6,2,15,25,0,5741.0,6053.0,6705.0,7190.0,5619.714285714285,6596.866666666667,0
649,5,1,1,0,0,14570.0,11.0,2002.0,0,0.0,0.0,1,2015,7,3,17,29,0,3852.0,3054.0,5863.0,4153.0,3915.285714285714,3771.2,0
650,5,0,0,0,0,1420.0,10.0,2012.0,1,40.0,2014.0,1,2015,7,3,10,28,0,5833.0,7003.0,4733.0,8601.0,6128.571428571428,6363.866666666667,0
651,5,0,0,0,0,200.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,12,24,0,6158.0,9684.0,8591.0,9091.0,7713.714285714285,8001.8,0
652,5,1,1,0,0,20390.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,17,29,0,7618.0,6314.0,9140.0,5730.0,7491.428571428572,6976.066666666667,0
653,5,1,0,3,2,7520.0,7.0,2014.0,1,45.0,2009.0,1,2015,6,2,19,25,0,6050.0,5214.0,8478.0,4647.0,6160.571428571428,6134.133333333333,0
654,2,0,0,2,0,6930.0,9.0,2006.0,0,0.0,0.0,1,2015,7,3,7,28,0,7326.0,11775.0,2667.0,10532.0,8127.285714285715,6826.8,0
655,6,0,0,3,2,960.0,11.0,2012.0,1,5.0,2013.0,1,2015,6,2,20,25,1,9489.0,6911.0,11938.0,9274.0,10257.142857142857,9510.666666666666,0
656,4,1,0,3,0,410.0,4.0,2009.0,1,13.0,2010.0,1,2015,6,2,18,25,0,3514.0,3008.0,3661.0,2825.0,3346.285714285714,3431.6666666666665,0
657,4,1,1,2,2,80.0,1.0,2006.0,1,10.0,2014.0,1,2015,7,3,30,31,0,6047.0,4233.0,7950.0,4151.0,4895.571428571428,5543.033333333334,0
658,4,0,0,3,2,520.0,0.0,0.0,1,37.0,2009.0,0,2015,6,2,25,26,0,4940.0,7814.0,5067.0,6516.0,5573.428571428572,5897.4,0
659,3,1,0,3,0,1590.0,3.0,2012.0,0,0.0,0.0,1,2015,6,2,17,25,0,7678.0,5433.0,3782.0,3882.0,5629.714285714285,5593.3,0
660,6,0,0,0,0,1200.0,11.0,2006.0,1,40.0,2014.0,1,2015,6,2,20,25,1,5658.0,4404.0,5788.0,4622.0,5539.714285714285,5146.2,0
661,4,1,0,3,2,2140.0,7.0,2013.0,0,0.0,0.0,1,2015,7,3,2,27,0,8287.0,5491.0,8120.0,5967.0,7231.428571428572,7344.9,0
662,5,1,0,3,0,1070.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,3,27,0,10335.0,5444.0,10050.0,9029.0,9825.0,9019.266666666666,0
663,5,1,0,0,2,7860.0,5.0,2005.0,0,0.0,0.0,1,2015,7,3,3,27,0,5887.0,4635.0,6893.0,5115.0,6501.714285714285,6089.633333333333,0
664,2,1,0,3,2,1680.0,10.0,2005.0,0,0.0,0.0,1,2015,6,2,30,27,0,8276.0,4461.0,3344.0,4938.0,4560.142857142857,5242.033333333334,0
665,5,1,0,0,0,90.0,12.0,2012.0,1,14.0,2011.0,1,2015,6,2,19,25,0,8400.0,7278.0,11634.0,7012.0,8451.285714285714,8281.2,0
666,4,1,0,2,2,2700.0,0.0,0.0,1,9.0,2011.0,0,2015,7,3,2,27,0,7907.0,4979.0,8775.0,5797.0,7519.428571428572,7490.8,0
667,6,0,0,3,2,2870.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,13,24,1,6979.0,8602.0,7286.0,9863.0,7316.285714285715,8619.633333333333,0
668,5,0,0,2,0,1270.0,9.0,2010.0,0,0.0,0.0,1,2015,6,2,26,26,0,6962.0,8080.0,7328.0,8854.0,7696.714285714285,8869.766666666666,0
669,3,1,1,3,0,17080.0,7.0,2012.0,1,31.0,2013.0,1,2015,6,2,3,23,0,5475.0,5072.0,4444.0,4503.0,4957.857142857143,5268.033333333334,0
670,4,1,0,0,0,2060.0,0.0,0.0,1,45.0,2009.0,0,2015,6,2,18,25,0,7399.0,5701.0,9716.0,5996.0,6859.285714285715,6903.7,0
671,2,1,0,0,2,2070.0,2.0,2008.0,1,39.0,2010.0,1,2015,7,3,28,31,0,9782.0,6595.0,5344.0,6176.0,6444.285714285715,6903.333333333333,0
672,1,0,0,2,0,240.0,9.0,2002.0,0,0.0,0.0,1,2015,6,2,8,24,0,7343.0,8730.0,8403.0,10726.0,9146.857142857143,8994.3,0
673,4,1,0,3,2,15170.0,0.0,0.0,1,5.0,2013.0,0,2015,6,2,18,25,0,8070.0,6488.0,10954.0,7264.0,7987.428571428572,8122.233333333334,0
674,6,0,0,0,0,2640.0,12.0,2005.0,1,31.0,2013.0,1,2015,7,3,4,27,1,10197.0,7301.0,8328.0,11017.0,9150.0,8531.1,0
675,4,0,1,0,0,2100.0,8.0,2013.0,1,14.0,2011.0,1,2015,7,3,23,30,0,2480.0,4276.0,2599.0,5686.0,3410.714285714286,3604.6,0
676,5,1,1,1,1,1410.0,9.0,2008.0,0,0.0,0.0,1,2015,7,3,31,31,0,9128.0,8684.0,9764.0,11048.0,9068.0,9398.366666666667,0
677,5,0,0,3,0,1740.0,6.0,2014.0,1,45.0,2009.0,1,2015,6,2,12,24,0,5882.0,9723.0,7284.0,6595.0,7253.0,7346.5,0
678,2,1,0,2,0,3250.0,0.0,0.0,1,40.0,2011.0,0,2015,6,2,2,23,0,12620.0,6476.0,8562.0,6016.0,8094.428571428572,8401.8,0
679,2,0,0,0,0,4140.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,23,26,0,9379.0,14810.0,7856.0,14357.0,10705.0,10347.233333333334,0
680,2,0,1,2,0,170.0,0.0,0.0,1,35.0,2012.0,0,2015,7,3,21,30,0,5160.0,6375.0,5119.0,5122.0,5494.714285714285,5129.666666666667,0
681,6,0,0,0,2,620.0,0.0,0.0,1,1.0,2014.0,0,2015,7,3,25,30,1,4611.0,4663.0,3578.0,2485.0,4000.714285714286,3843.6666666666665,0
682,4,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,1,2015,6,2,11,24,0,10052.0,14852.0,12229.0,11745.0,10864.857142857143,11411.0,0
683,6,0,0,0,0,2850.0,7.0,2014.0,0,0.0,0.0,1,2015,6,2,27,26,1,6835.0,8388.0,7314.0,8862.0,7030.428571428572,8396.833333333334,0
684,4,0,0,3,2,680.0,0.0,0.0,1,22.0,2012.0,0,2015,7,3,9,28,0,8144.0,8587.0,6342.0,10962.0,8208.42857142857,8937.566666666668,0
685,4,0,0,0,0,650.0,11.0,2013.0,1,37.0,2009.0,1,2015,6,2,25,26,0,5519.0,7552.0,5265.0,7723.0,5446.285714285715,6013.4,0
686,6,0,0,0,0,20050.0,4.0,2002.0,0,0.0,0.0,1,2015,6,2,6,23,1,6387.0,6197.0,6717.0,9007.0,7344.428571428572,6833.966666666666,0
687,6,0,0,3,2,2770.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,18,29,1,8055.0,7703.0,8615.0,9772.0,9466.57142857143,9478.466666666667,0
688,1,0,0,0,0,18760.0,8.0,2015.0,1,14.0,2011.0,1,2015,7,3,6,28,0,1581.0,1325.0,4068.0,5798.0,3970.4285714285716,3684.7,0
689,1,0,0,3,0,15040.0,10.0,2004.0,0,0.0,0.0,1,2015,7,3,6,28,0,5182.0,5730.0,7954.0,5648.0,7262.714285714285,6882.8,0
690,1,1,0,0,0,100.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,15,25,0,4198.0,4918.0,4991.0,6822.0,4865.571428571428,5832.9,0
691,5,0,0,3,2,3030.0,0.0,0.0,1,37.0,2009.0,0,2015,6,2,26,26,0,6915.0,9457.0,6132.0,7996.0,7548.857142857143,8424.366666666667,0
692,2,0,1,0,0,40.0,8.0,2001.0,0,0.0,0.0,1,2015,7,3,7,28,0,11114.0,11754.0,4020.0,11737.0,8928.857142857143,7245.466666666666,0
693,2,1,0,3,0,450.0,0.0,0.0,1,40.0,2011.0,0,2015,6,2,2,23,0,13425.0,4860.0,5760.0,4548.0,6400.142857142857,7180.2,0
694,6,0,0,0,2,460.0,11.0,2012.0,1,40.0,2014.0,1,2015,7,3,11,28,1,7618.0,9496.0,6659.0,8583.0,7650.0,8198.2,0
695,1,1,0,0,0,550.0,7.0,2011.0,1,1.0,2012.0,1,2015,6,2,1,23,0,3021.0,6233.0,5843.0,5461.0,4678.142857142857,5869.566666666667,0
696,4,1,0,0,2,430.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,18,25,0,10500.0,7882.0,10454.0,7131.0,8814.42857142857,9050.866666666667,0
697,1,1,1,3,0,3780.0,0.0,0.0,1,40.0,2011.0,0,2015,7,3,27,31,0,8650.0,9616.0,9820.0,8870.0,8592.57142857143,10481.933333333332,0
698,5,1,0,0,0,1790.0,5.0,2011.0,0,0.0,0.0,1,2015,6,2,5,23,0,18666.0,15224.0,16773.0,17671.0,19205.0,18396.166666666668,0
699,5,1,1,0,0,180.0,0.0,0.0,1,5.0,2013.0,0,2015,7,3,31,31,0,9581.0,7142.0,8715.0,5991.0,8506.714285714286,7889.333333333333,0
700,1,0,0,0,2,830.0,0.0,0.0,1,27.0,2013.0,0,2015,6,2,8,24,0,2290.0,4323.0,4649.0,5505.0,5014.857142857143,4693.766666666666,0
701,1,0,0,3,0,1450.0,3.0,2012.0,1,14.0,2011.0,1,2015,7,3,6,28,0,4344.0,5682.0,6855.0,6242.0,6775.142857142857,6186.866666666667,0
702,5,1,1,0,0,8550.0,9.0,2001.0,1,45.0,2009.0,1,2015,6,2,5,23,0,5372.0,3853.0,4924.0,6365.0,4508.0,4817.033333333334,0
703,6,0,0,0,0,80.0,6.0,2005.0,0,0.0,0.0,1,2015,6,2,6,23,1,4347.0,2912.0,4532.0,4605.0,3821.285714285714,3680.1,0
704,6,0,0,3,2,1910.0,4.0,2009.0,0,0.0,0.0,1,2015,6,2,6,23,1,12239.0,12802.0,12121.0,12536.0,13124.714285714286,11908.933333333332,0
705,2,0,1,0,0,4140.0,9.0,2012.0,1,18.0,2011.0,1,2015,7,3,21,30,0,7983.0,12427.0,5202.0,11082.0,8760.285714285714,7983.3,0
706,6,0,0,3,0,7830.0,9.0,2014.0,1,10.0,2014.0,1,2015,6,2,6,23,1,8612.0,4760.0,6076.0,6238.0,6843.142857142857,6374.166666666667,0
707,1,0,1,0,2,2900.0,7.0,1990.0,0,0.0,0.0,1,2015,7,3,6,28,0,5124.0,4879.0,8827.0,5399.0,9603.57142857143,8999.066666666668,0
708,4,0,0,2,2,11470.0,10.0,2009.0,1,18.0,2014.0,1,2015,6,2,25,26,0,4503.0,5933.0,4815.0,6159.0,5476.142857142857,5755.433333333333,0
709,4,1,0,0,0,500.0,12.0,2010.0,0,0.0,0.0,1,2015,6,2,18,25,0,11418.0,9267.0,14090.0,9966.0,10324.57142857143,10564.8,0
710,2,1,0,3,0,1500.0,9.0,2008.0,1,14.0,2011.0,1,2015,6,2,30,27,0,8599.0,3886.0,5025.0,5847.0,4595.714285714285,4929.333333333333,0
711,6,0,0,3,0,17110.0,3.0,2007.0,1,5.0,2010.0,1,2015,6,2,13,24,1,4594.0,8352.0,5408.0,7756.0,5202.0,6099.633333333333,0
712,1,0,0,0,0,4870.0,9.0,2007.0,1,45.0,2009.0,1,2015,6,2,22,26,0,3883.0,4617.0,8883.0,7112.0,6067.285714285715,6224.566666666667,0
713,6,0,0,0,2,220.0,0.0,0.0,1,10.0,2014.0,0,2015,7,3,18,29,1,7848.0,8319.0,9226.0,9674.0,10182.142857142857,9781.033333333333,0
714,5,1,1,3,2,12070.0,10.0,2005.0,1,10.0,2013.0,1,2015,7,3,31,31,0,6247.0,5229.0,6128.0,5140.0,5782.571428571428,5450.166666666667,0
715,3,0,0,0,0,14810.0,6.0,2014.0,0,0.0,0.0,1,2015,7,3,8,28,0,5141.0,10348.0,5579.0,8072.0,6670.857142857143,6164.733333333334,0
716,1,1,1,3,0,3200.0,1.0,2008.0,1,22.0,2011.0,1,2015,6,2,1,23,0,6316.0,6610.0,5664.0,4591.0,5690.142857142857,6023.333333333333,0
717,3,1,0,3,2,310.0,0.0,0.0,1,40.0,2011.0,0,2015,6,2,3,23,0,7491.0,4348.0,3792.0,3947.0,5761.428571428572,5963.133333333333,0
718,5,1,0,0,0,1100.0,6.0,2015.0,0,0.0,0.0,1,2015,6,2,5,23,0,10565.0,7168.0,10883.0,9937.0,9036.57142857143,8752.1,0
719,3,0,0,2,2,8190.0,0.0,0.0,1,45.0,2009.0,0,2015,6,2,10,24,0,5480.0,7214.0,5866.0,8780.0,5989.285714285715,5586.366666666667,0
720,3,1,0,0,2,15320.0,3.0,2011.0,1,14.0,2013.0,1,2015,6,2,17,25,0,8261.0,5557.0,10925.0,5864.0,6718.857142857143,7273.666666666667,0
721,1,0,0,0,2,3590.0,9.0,2012.0,1,22.0,2012.0,1,2015,6,2,8,24,0,8060.0,10248.0,7918.0,11008.0,8223.714285714286,8362.466666666667,0
722,6,0,0,0,0,50.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,20,25,1,7007.0,8257.0,12504.0,11964.0,7895.285714285715,10349.233333333334,0
723,2,1,0,3,2,5650.0,9.0,2008.0,1,5.0,2013.0,1,2015,6,2,16,25,0,11797.0,6793.0,8317.0,8853.0,7506.857142857143,8261.233333333334,0
724,3,1,0,3,2,5900.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,3,23,0,7932.0,7851.0,5623.0,5581.0,8072.0,7719.166666666667,0
725,3,0,0,3,2,17540.0,6.0,2012.0,0,0.0,0.0,1,2015,7,3,8,28,0,4934.0,6627.0,4741.0,6331.0,6203.714285714285,5785.3,0
726,4,1,1,0,2,40540.0,2.0,2002.0,0,0.0,0.0,1,2015,7,3,30,31,0,11716.0,8718.0,14356.0,8804.0,10883.714285714286,10994.4,0
727,3,0,0,0,0,2050.0,3.0,2007.0,0,0.0,0.0,1,2015,6,2,10,24,0,4373.0,6299.0,5304.0,3613.0,5389.0,4943.933333333333,0
728,2,1,0,3,0,13990.0,0.0,0.0,1,14.0,2011.0,0,2015,7,3,28,31,0,6583.0,4824.0,5062.0,3806.0,5061.428571428572,5347.733333333334,0
729,1,1,1,2,2,8980.0,6.0,2011.0,0,0.0,0.0,1,2015,7,3,13,29,0,7978.0,8229.0,10403.0,10500.0,8950.857142857143,10753.6,0
730,4,1,0,2,0,1190.0,9.0,2013.0,0,0.0,0.0,1,2015,6,2,18,25,0,7753.0,5653.0,9160.0,5936.0,7168.571428571428,7434.833333333333,0
731,1,0,0,0,0,15270.0,0.0,0.0,1,10.0,2014.0,0,2015,6,2,22,26,0,7194.0,7086.0,12734.0,9480.0,10356.57142857143,9721.633333333333,0
732,3,0,0,0,2,35280.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,10,24,0,7160.0,7866.0,7219.0,6182.0,6962.714285714285,6510.133333333333,0
733,5,0,1,1,1,860.0,10.0,1999.0,0,0.0,0.0,1,2015,7,3,10,28,0,12909.0,17175.0,14794.0,13388.0,14488.57142857143,15062.0,0
734,5,0,1,0,0,220.0,0.0,0.0,1,36.0,2013.0,0,2015,7,3,10,28,0,4536.0,7391.0,4258.0,8218.0,5023.142857142857,5498.433333333333,0
735,6,0,0,3,2,1920.0,4.0,2005.0,0,0.0,0.0,1,2015,6,2,20,25,1,6043.0,3404.0,5691.0,5151.0,6161.428571428572,5661.733333333334,0
736,2,1,0,2,2,1650.0,0.0,0.0,1,14.0,2011.0,0,2015,7,3,14,29,0,6946.0,3860.0,4774.0,3975.0,4523.428571428572,4819.7,0
737,5,1,0,0,0,100.0,5.0,2007.0,1,31.0,2013.0,1,2015,6,2,19,25,0,6425.0,5108.0,8077.0,5853.0,6593.857142857143,6540.3,0
738,2,0,0,3,2,5980.0,10.0,2005.0,0,0.0,0.0,1,2015,6,2,9,24,0,8074.0,10028.0,8972.0,11742.0,10687.42857142857,9610.833333333334,0
739,2,1,0,3,2,2770.0,6.0,2008.0,1,22.0,2011.0,1,2015,6,2,30,27,0,15895.0,8341.0,9658.0,11078.0,9529.857142857143,10810.433333333332,0
740,2,1,1,3,0,6400.0,3.0,2014.0,0,0.0,0.0,1,2015,7,3,28,31,0,11787.0,7055.0,7957.0,5871.0,7616.0,7752.166666666667,0
741,6,0,0,3,2,11900.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,13,24,1,7382.0,8493.0,6443.0,9156.0,7487.428571428572,8362.5,0
742,6,0,0,3,2,4380.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,11,28,1,7504.0,9090.0,6140.0,8338.0,7376.714285714285,8104.0,0
743,4,1,1,0,0,6710.0,11.0,2003.0,1,14.0,2012.0,1,2015,7,3,30,31,0,4438.0,2334.0,5140.0,2953.0,3897.285714285714,3869.3333333333335,0
744,3,1,1,0,0,1370.0,12.0,2011.0,1,40.0,2014.0,1,2015,6,2,3,23,0,8228.0,7973.0,8243.0,8071.0,7984.285714285715,8122.466666666666,0
745,6,0,0,0,0,17650.0,11.0,2013.0,1,37.0,2009.0,1,2015,7,3,25,30,1,5673.0,6896.0,6526.0,3005.0,5829.714285714285,7092.533333333334,0
746,6,0,0,3,2,4330.0,2.0,2011.0,1,35.0,2011.0,1,2015,7,3,11,28,1,6730.0,6944.0,4732.0,6510.0,6017.428571428572,6509.966666666666,0
747,5,1,0,2,2,45740.0,8.0,2008.0,0,0.0,0.0,1,2015,6,2,5,23,0,8248.0,7291.0,8777.0,10050.0,9167.857142857143,8799.533333333333,0
748,5,1,1,3,0,2380.0,3.0,2010.0,1,14.0,2011.0,1,2015,7,3,3,27,0,5306.0,4233.0,6410.0,4932.0,6592.285714285715,6183.7,0
749,5,0,0,0,0,3410.0,8.0,2011.0,1,14.0,2015.0,1,2015,7,3,24,30,0,4537.0,4515.0,4451.0,5749.0,4191.857142857143,4564.433333333333,0
750,5,1,0,3,0,8670.0,2.0,2002.0,1,14.0,2011.0,1,2015,7,3,31,31,0,5842.0,5391.0,5744.0,4106.0,5788.714285714285,4950.533333333334,0
751,3,0,0,0,0,650.0,10.0,2006.0,0,0.0,0.0,1,2015,6,2,10,24,0,4041.0,6932.0,4274.0,4675.0,5173.142857142857,4578.633333333333,0
752,6,0,0,0,0,970.0,3.0,2013.0,1,31.0,2013.0,1,2015,7,3,25,30,1,3292.0,5011.0,4155.0,3214.0,4027.285714285714,4750.966666666666,0
753,2,0,0,3,2,540.0,11.0,2012.0,1,35.0,2010.0,1,2015,6,2,9,24,0,8806.0,10494.0,9980.0,13838.0,10215.57142857143,9446.133333333333,0
754,4,0,1,2,2,380.0,5.0,2008.0,1,10.0,2014.0,1,2015,7,3,23,30,0,5538.0,8358.0,5741.0,8453.0,6435.285714285715,6934.133333333333,0
755,4,0,0,3,2,13130.0,12.0,2003.0,0,0.0,0.0,1,2015,7,3,9,28,0,10635.0,11819.0,9195.0,10367.0,10859.42857142857,10601.533333333333,0
756,2,0,0,0,2,50.0,0.0,0.0,1,40.0,2011.0,0,2015,6,2,9,24,0,15849.0,18194.0,17736.0,23716.0,20502.428571428572,19058.233333333334,0
757,1,0,0,0,2,3450.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,6,28,0,3728.0,5118.0,7610.0,5823.0,7437.428571428572,7044.333333333333,0
758,1,1,0,0,2,19780.0,6.0,2008.0,0,0.0,0.0,1,2015,6,2,29,27,0,3057.0,3307.0,4194.0,5293.0,3890.5714285714284,4697.466666666666,0
759,5,1,0,0,0,110.0,11.0,2012.0,1,31.0,2013.0,1,2015,6,2,19,25,0,7780.0,5710.0,9799.0,6202.0,7926.0,7674.366666666667,0
760,3,1,1,0,0,560.0,1.0,2011.0,0,0.0,0.0,1,2015,7,3,29,31,0,8787.0,7277.0,9908.0,7701.0,7989.857142857143,8282.633333333333,0
761,5,1,0,0,0,2390.0,9.0,2012.0,0,0.0,0.0,1,2015,6,2,19,25,0,9587.0,8226.0,11149.0,10220.0,9710.0,9744.566666666668,0
762,4,1,0,3,2,1280.0,0.0,0.0,1,10.0,2013.0,0,2015,7,3,16,29,0,4601.0,4014.0,5154.0,3330.0,4283.714285714285,4243.633333333333,0
763,3,0,0,3,2,32240.0,3.0,2010.0,0,0.0,0.0,1,2015,6,2,24,26,0,4631.0,6399.0,5963.0,6248.0,5755.285714285715,6141.433333333333,0
764,3,1,1,0,2,26490.0,0.0,0.0,1,10.0,2014.0,0,2015,7,3,29,31,0,5510.0,4177.0,5601.0,3130.0,4136.142857142857,3989.866666666667,0
765,1,0,0,0,2,25430.0,5.0,1999.0,1,37.0,2009.0,1,2015,6,2,22,26,0,6550.0,4956.0,11901.0,10489.0,8818.0,9017.0,0
766,3,1,0,3,2,9820.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,17,25,0,6710.0,5497.0,7829.0,8696.0,6464.142857142857,7036.433333333333,0
767,5,0,0,0,2,13080.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,26,26,0,4022.0,5709.0,5027.0,6153.0,4891.571428571428,5755.0,0
768,2,1,0,0,2,2630.0,9.0,2012.0,0,0.0,0.0,1,2015,7,3,14,29,0,20098.0,13527.0,10604.0,10618.0,13089.57142857143,13256.8,0
769,4,0,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,0,2015,6,2,11,24,0,11077.0,13810.0,11760.0,11195.0,12273.57142857143,12870.166666666666,0
770,5,1,1,0,2,100.0,4.0,2015.0,0,0.0,0.0,1,2015,7,3,31,31,0,6166.0,4187.0,6964.0,4060.0,5239.142857142857,4859.966666666666,0
771,4,1,0,0,0,20640.0,9.0,2007.0,0,0.0,0.0,1,2015,7,3,2,27,0,7674.0,5626.0,8924.0,6594.0,7268.571428571428,7083.133333333333,0
772,5,1,1,3,2,1850.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,31,31,0,4301.0,3565.0,4443.0,3120.0,4023.8571428571427,4046.0,0
773,2,0,0,0,0,200.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,23,26,0,5389.0,6765.0,3769.0,4210.0,5795.142857142857,5383.8,0
774,1,1,0,0,2,640.0,9.0,2013.0,0,0.0,0.0,1,2015,7,3,13,29,0,3779.0,4418.0,4775.0,6062.0,4881.0,5464.6,0
775,4,0,0,3,2,6970.0,12.0,2005.0,1,22.0,2011.0,1,2015,6,2,11,24,0,7088.0,9149.0,9541.0,10821.0,8929.142857142857,9099.533333333333,0
776,4,1,1,2,0,700.0,4.0,2009.0,1,14.0,2011.0,1,2015,7,3,2,27,0,4393.0,3757.0,6619.0,4437.0,5295.714285714285,5132.333333333333,0
777,3,0,0,3,2,8250.0,10.0,2004.0,1,10.0,2013.0,1,2015,6,2,10,24,0,3439.0,5587.0,5323.0,5987.0,4785.142857142857,4780.1,0
778,1,0,0,0,0,340.0,6.0,2003.0,1,40.0,2014.0,1,2015,6,2,22,26,0,4609.0,4430.0,7034.0,5750.0,6037.714285714285,5903.166666666667,0
779,4,0,0,0,0,16990.0,4.0,2004.0,0,0.0,0.0,1,2015,6,2,25,26,0,6038.0,7715.0,7075.0,8408.0,6391.428571428572,7172.8,0
780,5,1,0,0,0,18160.0,0.0,0.0,0,0.0,0.0,0,2015,6,2,19,25,0,7745.0,6359.0,7581.0,6909.0,7136.142857142857,6793.733333333334,0
781,2,1,0,0,0,630.0,4.0,2007.0,0,0.0,0.0,1,2015,6,2,2,23,0,7728.0,2659.0,4711.0,4045.0,4545.714285714285,5201.533333333334,0
782,1,1,0,2,2,5390.0,8.0,2003.0,1,1.0,2012.0,1,2015,7,3,13,29,0,4958.0,4795.0,1422.0,5080.0,5115.285714285715,5252.433333333333,0
783,6,0,0,3,2,15490.0,0.0,0.0,0,0.0,0.0,0,2015,7,3,25,30,1,6690.0,7502.0,7251.0,5408.0,6285.142857142857,6823.1,0
784,4,1,1,0,0,560.0,10.0,2014.0,1,10.0,2014.0,1,2015,7,3,16,29,0,7576.0,5017.0,12736.0,5240.0,6501.571428571428,6851.3,0
785,6,0,0,3,2,970.0,7.0,2005.0,1,31.0,2013.0,1,2015,7,3,25,30,1,5696.0,6397.0,6017.0,7359.0,5889.571428571428,6832.4,0
